decision_id,occurrence_id,record_kind,source_term_or_construction,intended_sense,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,chapter_title,section_title,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact_filename,reader_artifact_sha256,reader_page_label,reader_assembled_pdf_page,reader_locator_provenance,evidence_path_or_uri,evidence_sha256
T001,T001-OLP-0004-B004,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0004,OLP-0004-B004,संच,1 संच — प्रकरण-प्रस्तावना,upstream/content/sets-functions-relations/sets/sets.tex,98a8964a95d72ab3004decdef3ee74f1dd1f221dd06dfc0e6d44eff52104f277,8,8,131,158,\olchapter{sfr}{set}{Sets},mr/content/sets-functions-relations/sets/sets.tex,21784c3a578849ff1a59ceba2e9a264c956947c2b829c3cd55d07ba39b768bfa,8,8,131,163,\olchapter{sfr}{set}{संच},available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5,5,exact chapter page; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B004,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B004,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,9,10,149,201,"\olfileid{sfr}{set}{bas}
\olsection{Extensionality}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,9,10,149,229,"\olfileid{sfr}{set}{bas}
\olsection{विस्तारात्मकता}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B005,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B005,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,12,17,202,545,"A \emph{set} is a collection of objects, considered {as} a single
object. The objects making up the set are called \emph{elements} or
\emph{members} of the set. If $x$ is !!a{element} of a set~$A$, we
write $x \in A$; if not, we write $x \notin A$. The set which has no
!!{element}s is called the \emph{empty} set and
denoted~``$\emptyset$''.",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,12,16,230,1017,"वस्तूंचा समूह एकच वस्तू {म्हणून} विचारात घेतला, की त्याला \emph{संच} म्हणतात.
संच बनवणाऱ्या वस्तूंना त्या संचाचे \emph{घटक} किंवा \emph{सदस्य} म्हणतात.
$x$ हा $A$ या संचाचा !!a{element} असेल, तर आपण $x \in A$ असे लिहितो;
नसेल, तर $x \notin A$ असे लिहितो. ज्या संचात एकही !!{element}s नसतो,
त्याला \emph{रिक्त} संच म्हणतात आणि तो ``$\emptyset$'' या चिन्हाने दर्शवतात.",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B006,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B006,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,19,24,546,817,"\begin{explain}
It does not matter how we \emph{specify} the set, or how we
\emph{order} its !!{element}s, or indeed how \emph{many times} we
count its !!{element}s. All that matters are what its !!{element}s
are. We codify this in the following principle.
\end{explain}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,18,23,1018,1615,"\begin{explain}
आपण संच \emph{कसा निर्दिष्ट करतो}, त्यातील !!{element}s \emph{कोणत्या क्रमाने}
मांडतो किंवा तेच !!{element}s \emph{किती वेळा} मोजतो, याला महत्त्व नसते.
त्यात कोणते !!{element}s आहेत, एवढेच महत्त्वाचे असते. ही गोष्ट आपण पुढील
तत्त्वात नेमकेपणाने मांडतो.
\end{explain}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B007,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B007,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,26,30,818,976,"\begin{defn}[Extensionality]
  If $A$ and $B$ are sets, then $A = B$ iff
  every !!{element} of~$A$ is also !!a{element} of~$B$, and vice
  versa.
\end{defn}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,25,28,1616,1971,"\begin{defn}[विस्तारात्मकता]
  $A$ आणि $B$ हे संच असतील, तर $A = B$ तेव्हा आणि केवळ तेव्हाच, जेव्हा
  $A$ मधील प्रत्येक !!{element} हा $B$ चाही !!a{element} असतो, आणि उलटही.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B008,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B008,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,32,43,977,1531,"Extensionality licenses some notation. In general, when we have some
objects $a_{1}$, \dots, $a_{n}$, then $\{a_{1}, \dots, a_{n}\}$ is
\emph{the} set whose !!{element}s are $a_1, \ldots, a_n$. We emphasise
the word ``\emph{the}'', since extensionality tells us that there can
be only \emph{one} such set. Indeed, extensionality also licenses the
following:
  \[
    \{a, a, b\} = \{a, b\} = \{b,a\}.
  \]
This delivers on the point that, when we consider sets, we don't care
about the order of their !!{element}s, or how many times they are
specified.",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,30,40,1972,3150,"विस्तारात्मकतेमुळे काही चिन्हपद्धती वापरणे योग्य ठरते. सर्वसाधारणपणे,
$a_{1}$, \dots, $a_{n}$ या वस्तू दिलेल्या असतील, तर
$\{a_{1}, \dots, a_{n}\}$ म्हणजे ज्यातील !!{element}s हे
$a_1, \ldots, a_n$ आहेत \emph{तो विशिष्ट} संच होय. येथे ``\emph{तो विशिष्ट}''
या शब्दांवर भर आहे, कारण विस्तारात्मकतेनुसार असा \emph{एकच} संच असू शकतो.
विस्तारात्मकतेमुळे पुढील समानताही योग्य ठरते:
  \[
    \{a, a, b\} = \{a, b\} = \{b,a\}.
  \]
म्हणजेच, संचांचा विचार करताना त्यातील !!{element}s कोणत्या क्रमाने किंवा
किती वेळा निर्दिष्ट केले आहेत, याला महत्त्व नसते.",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B009,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B009,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,45,56,1532,2106,"\begin{tagblock}{novice}
\begin{ex}
Whenever you have a bunch of objects, you can collect them together in
a set. The set of Richard's siblings, for instance, is a set that
contains one person, and we could write it as $S=\{\textrm{Ruth}\}$.
The set of positive integers less than $4$ is $\{1, 2, 3\}$, but it
can also be written as $\{3, 2, 1\}$ or even as $\{1, 2, 1, 2, 3\}$.
These are all the same set, by extensionality. For every !!{element}
of $\{1, 2, 3\}$ is also !!a{element} of $\{3, 2, 1\}$ (and of $\{1,
2, 1, 2, 3\}$), and vice versa.
\end{ex}
\end{tagblock}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,42,53,3151,4182,"\begin{tagblock}{novice}
\begin{ex}
काही वस्तू दिलेल्या असतील, तर त्या एकत्र करून त्यांचा संच बनवता येतो.
उदाहरणार्थ, रिचर्डच्या भावंडांच्या संचात एक व्यक्ती आहे, आणि तो
$S=\{\textrm{Ruth}\}$ असा लिहिता येईल.
$4$ पेक्षा लहान धन पूर्णांकांचा संच $\{1, 2, 3\}$ आहे; पण तो
$\{3, 2, 1\}$ किंवा अगदी $\{1, 2, 1, 2, 3\}$ असाही लिहिता येतो.
विस्तारात्मकतेनुसार हे सर्व एकच संच आहेत. कारण $\{1, 2, 3\}$ मधील
प्रत्येक !!{element} हा $\{3, 2, 1\}$ चा (आणि $\{1,
2, 1, 2, 3\}$ चाही) !!a{element} आहे, आणि उलटही.
\end{ex}
\end{tagblock}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B010,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B010,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,58,62,2107,2384,"Frequently we'll specify a set by some property that its !!{element}s
share. We'll use the following shorthand notation for that:
$\Setabs{x}{\phi(x)}$, where the $\phi(x)$ stands for the property
that~$x$ has to have in order to be counted among the !!{element}s of
the set.",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,55,58,4183,4833,"अनेकदा संचातील सर्व !!{element}s यांना समान असलेला एखादा गुणधर्म सांगून आपण
संच निर्दिष्ट करू. त्यासाठी पुढील संक्षिप्त चिन्हपद्धती वापरू:
$\Setabs{x}{\phi(x)}$. येथे $\phi(x)$ हा असा गुणधर्म दर्शवतो की,
$x$ ची संचातील !!{element}s मध्ये गणना होण्यासाठी त्यात तो गुणधर्म असला पाहिजे.",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B011,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B011,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,64,71,2385,2554,"\begin{tagblock}{novice}
\begin{ex}
In our example, we could have specified $S$ also as
\[
S = \Setabs{x}{x \text{ is a sibling of Richard}}.
\]
\end{ex}
\end{tagblock}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,60,67,4834,5164,"\begin{tagblock}{novice}
\begin{ex}
आपल्या उदाहरणातील $S$ हा संच पुढीलप्रमाणेही निर्दिष्ट करता आला असता:
\[
S = \Setabs{x}{x \text{ हे रिचर्डचे भावंड आहे}}.
\]
\end{ex}
\end{tagblock}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T001,T001-OLP-0005-B012,terminology,set,Native mathematical and university usage; object collection meaning.,संच,high,true,low,"Please double-check: In the listed formal contexts, should “संच” remain, or should one of “समुच्चय” replace it? Does the chosen wording preserve the technical sense of set without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0005,OLP-0005-B012,संच,1.1 विस्तारात्मकता,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,73,92,2555,3475,"\begin{tagblock}{math}
\begin{ex}
A number is called \emph{perfect} iff it is equal to the sum of its
proper divisors (i.e., numbers that evenly divide it but aren't
identical to the number). For instance, $6$ is perfect because its
proper divisors are $1$, $2$, and~$3$, and $6 = 1 + 2 + 3$. In fact,
$6$ is the only positive integer less than $10$ that is perfect. So,
using extensionality, we can say:
\[
    \{6\} = \Setabs{x}{x\text{ is perfect and }0 \leq x \leq 10}
\]
We read the notation on the right as ``the set of $x$'s such that $x$
is perfect and $0 \leq x \leq 10$''. The identity here confirms that,
when we consider sets, we don't care about how they are specified.
And, more generally, extensionality guarantees that there is always
only one set of $x$'s such that $\phi(x)$.
So, extensionality justifies calling
$\Setabs{x}{\phi(x)}$ \emph{the} set of $x$'s such that~$\phi(x)$.
\end{ex}
\end{tagblock}",mr/content/sets-functions-relations/sets/basics.tex,cc9e7f18fe9b56a3213c5356d21a861038bd1fd965026d136acc6c619b020a3f,69,89,5165,7481,"\begin{tagblock}{math}
\begin{ex}
एखादी संख्या तिच्या स्वतःखेरीज इतर सर्व धन विभाजकांच्या बेरजेइतकी असेल तेव्हा
आणि केवळ तेव्हाच तिला \emph{परिपूर्ण} म्हणतात (हे विभाजक म्हणजे त्या संख्येला
निःशेष भाग जाणाऱ्या, पण तिच्याशी समान नसलेल्या संख्या).
उदाहरणार्थ, $6$ ही परिपूर्ण संख्या आहे, कारण तिचे असे विभाजक
$1$, $2$ आणि~$3$ आहेत, आणि $6 = 1 + 2 + 3$.
खरे तर, $10$ पेक्षा लहान धन पूर्णांकांपैकी $6$ हीच एकमेव परिपूर्ण संख्या आहे.
म्हणून विस्तारात्मकतेचा उपयोग करून आपण असे म्हणू शकतो:
\[
    \{6\} = \Setabs{x}{x\text{ ही परिपूर्ण संख्या आहे आणि }0 \leq x \leq 10}
\]
उजवीकडील चिन्हलेखनाचे वाचन असे करतो: ``$x$ ही परिपूर्ण संख्या आहे आणि
$0 \leq x \leq 10$ अशा सर्व $x$ चा संच.'' संच कसा निर्दिष्ट केला आहे,
याला संचाचा विचार करताना महत्त्व नसते, ही गोष्ट वरील समानता स्पष्ट करते.
अधिक सर्वसाधारणपणे, $\phi(x)$ असणाऱ्या सर्व $x$ चा संच नेहमी एकच असतो,
याची विस्तारात्मकता खात्री देते.
त्यामुळे $\Setabs{x}{\phi(x)}$ याला $\phi(x)$ असणाऱ्या सर्व $x$ चा
\emph{तो विशिष्ट} संच म्हणणे विस्तारात्मकतेमुळे योग्य ठरते.
\end{ex}
\end{tagblock}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,5–6,5,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
